param_initialization,optimizer,qaoa_variant,warm_start,errors,depth,graph_size,graph_name,time_elapsed,quantum_func_evals,obj_func_evolution,quantum_solution,quantum_obj_value,classic_solution,classic_value
uniform,COBYLA,vanilla,False,False,3,5,D]{,3.470801830291748,43,"[array(0.16679356), array(0.26642447), array(0.11000324), array(0.11503356), array(0.16942722), array(0.04095729), array(-0.31649928), array(-0.58559509), array(-0.16809291), array(-0.2554856), array(-0.05896864), array(0.08014598), array(-0.16844319), array(-0.18349622), array(-0.44294329), array(-0.55614732), array(-0.55798198), array(-0.51075464), array(-0.52173733), array(-0.6594713), array(-0.51758236), array(-0.58665443), array(-0.62851048), array(-0.65084596), array(-0.6382962), array(-0.66275791), array(-0.63938341), array(-0.62478278), array(-0.64842617), array(-0.59241764), array(-0.62386114), array(-0.61462624), array(-0.65164916), array(-0.65225813), array(-0.62657749), array(-0.64085416), array(-0.64316883), array(-0.6170086), array(-0.63283473), array(-0.66546621), array(-0.64294075), array(-0.63022599), array(-0.64863275)]","[0, 0, 1, 1, 0]",3.300634816062658,"[1.0, 1.0, 0, 0, 0]",3.876496582736822
uniform,COBYLA,vanilla,False,False,3,5,DEk,3.333757162094116,42,"[array(0.13316252), array(0.2419856), array(-0.25737489), array(0.12448816), array(0.01327522), array(0.08809128), array(-0.3811632), array(0.37625194), array(-0.21412466), array(0.04880723), array(-0.52106532), array(-0.24125628), array(-0.47233126), array(-0.34039054), array(-0.45933166), array(-0.09244224), array(-0.29953663), array(-0.42721581), array(-0.39331687), array(-0.50184453), array(-0.50022458), array(-0.6209099), array(-0.63449608), array(-0.63696792), array(-0.65855003), array(-0.65743795), array(-0.57755599), array(-0.66984205), array(-0.6543764), array(-0.5997927), array(-0.64589492), array(-0.66907136), array(-0.65476567), array(-0.65341369), array(-0.66590651), array(-0.65519621), array(-0.66138139), array(-0.67687032), array(-0.61341561), array(-0.63643744), array(-0.63210039), array(-0.64313869)]","[1, 1, 0, 0, 1]",2.3828480630571605,"[0, 1.0, 0, 0, 1.0]",2.408056899817945
uniform,COBYLA,vanilla,False,False,3,5,D~{,3.6368582248687744,39,"[array(-0.13188719), array(-0.00679134), array(-0.08163146), array(-0.47054334), array(-0.31971961), array(-0.45572073), array(-0.39754107), array(0.24287662), array(0.49190526), array(-0.16423401), array(0.14368868), array(-0.34309706), array(-0.17265765), array(-0.49741245), array(-0.35268289), array(-0.52483656), array(-0.3671024), array(-0.40540709), array(-0.50017624), array(-0.37925234), array(-0.5358366), array(-0.51255041), array(-0.48600894), array(-0.52362775), array(-0.50450233), array(-0.53506301), array(-0.51996621), array(-0.51118385), array(-0.5310154), array(-0.50673659), array(-0.5410564), array(-0.51244663), array(-0.51604564), array(-0.51344535), array(-0.53063859), array(-0.48148423), array(-0.53511806), array(-0.51894828), array(-0.54658577)]","[0, 1, 1, 1, 0]",3.6675854367021086,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
uniform,COBYLA,vanilla,False,False,3,5,DQ{,3.5507912635803223,40,"[array(-0.24688844), array(0.41941774), array(0.23184014), array(0.15191867), array(-0.13366092), array(-0.11789121), array(-0.18458914), array(-0.03031057), array(-0.02896983), array(-0.17069002), array(-0.22008674), array(-0.42654077), array(-0.33108088), array(-0.42153943), array(-0.29896302), array(-0.416636), array(-0.28457742), array(-0.4367575), array(-0.34760908), array(-0.24214921), array(-0.50794332), array(-0.52898995), array(-0.55296672), array(-0.55267279), array(-0.58629891), array(-0.64223017), array(-0.57795902), array(-0.63133756), array(-0.59865481), array(-0.59588191), array(-0.60605425), array(-0.5992736), array(-0.59091188), array(-0.59641728), array(-0.60296428), array(-0.61744701), array(-0.61005362), array(-0.59521737), array(-0.60146437), array(-0.61726866)]","[0, 1, 1, 1, 0]",2.349228601358638,"[1.0, 1.0, 0, 1.0, 0]",2.5641630700197084
uniform,COBYLA,vanilla,False,False,3,5,DQw,3.0978939533233643,45,"[array(0.08861069), array(0.02741955), array(0.11410233), array(-0.05412443), array(0.07080732), array(-0.05037662), array(0.0828751), array(0.21417559), array(-0.02410126), array(-0.27296276), array(0.70655956), array(-0.27566258), array(0.70953998), array(-0.28670061), array(-0.17179047), array(-0.37331429), array(-0.34826401), array(-0.5232149), array(-0.55298467), array(-0.16805956), array(-0.52563699), array(-0.43606517), array(-0.58945687), array(-0.55499796), array(-0.52450502), array(-0.57633659), array(-0.60080546), array(-0.53084225), array(-0.56830947), array(-0.59482257), array(-0.6140669), array(-0.58466437), array(-0.62180414), array(-0.60492292), array(-0.61487777), array(-0.60191889), array(-0.61207871), array(-0.58749718), array(-0.5961532), array(-0.59887764), array(-0.60877489), array(-0.61298918), array(-0.61104539), array(-0.58370069), array(-0.60362595)]","[0, 1, 1, 0, 0]",2.1394100541664534,"[1.0, 1.0, 1.0, 0, 0]",2.1626043644336566
uniform,COBYLA,vanilla,False,False,3,5,DE{,3.447375774383545,52,"[array(0.16210866), array(0.22455878), array(-0.0762004), array(0.16125976), array(0.14266581), array(0.09676753), array(-0.01801788), array(0.0512052), array(-0.19677707), array(-0.23312383), array(-0.02515083), array(-0.05253956), array(-0.15702431), array(-0.03516003), array(-0.12690905), array(-0.16014841), array(-0.25955839), array(-0.25662481), array(-0.24073856), array(-0.05120163), array(-0.31955362), array(-0.46935627), array(-0.59221397), array(-0.14450276), array(-0.54100278), array(-0.66725932), array(-0.66701699), array(-0.63061069), array(-0.68699459), array(-0.63929153), array(-0.67773937), array(-0.66046281), array(-0.65991931), array(-0.70486445), array(-0.59806195), array(-0.7128212), array(-0.67636884), array(-0.70674676), array(-0.72693231), array(-0.66929102), array(-0.69999681), array(-0.72611947), array(-0.69811264), array(-0.71514705), array(-0.69733209), array(-0.69322475), array(-0.68595514), array(-0.7134936), array(-0.69331313), array(-0.70655044), array(-0.68872862), array(-0.68384908)]","[1, 1, 1, 0, 0]",2.986385792249842,"[1.0, 1.0, 1.0, 0, 0]",2.986385792249842
uniform,COBYLA,vanilla,False,False,3,5,DQo,2.0417320728302,34,"[array(-0.66367073), array(0.73642383), array(0.14378151), array(0.23166369), array(-0.4095837), array(-0.56213706), array(-0.6192815), array(-0.46303052), array(0.1378607), array(-0.7453566), array(-0.72322185), array(-0.27701847), array(-0.74271524), array(-0.59152271), array(-0.76311527), array(-0.21867374), array(-0.85004141), array(-0.63115592), array(-0.78717494), array(-0.79790512), array(-0.73283657), array(-0.77970473), array(-0.83401867), array(-0.80046018), array(-0.82149353), array(-0.78697873), array(-0.80678854), array(-0.82147039), array(-0.81173375), array(-0.80550306), array(-0.81388075), array(-0.82261748), array(-0.82803154), array(-0.80969658)]","[0, 0, 1, 1, 1]",2.2638996581241804,"[1.0, 1.0, 0, 0, 0]",2.2638996581241804
uniform,COBYLA,vanilla,False,False,3,5,D^{,2.6765525341033936,39,"[array(0.73364573), array(0.07044077), array(0.33160565), array(0.43899228), array(-0.0764277), array(0.59038187), array(-0.08924116), array(0.43027558), array(-0.19017101), array(0.20673295), array(-0.11920023), array(-0.40323656), array(0.04168778), array(-0.35386057), array(-0.31956414), array(-0.22170229), array(-0.1798133), array(-0.06188082), array(-0.37530854), array(-0.34437384), array(-0.33275111), array(-0.34683862), array(-0.41103985), array(-0.39218095), array(-0.39022727), array(-0.419838), array(-0.38313438), array(-0.38161697), array(-0.39785638), array(-0.40117801), array(-0.39928047), array(-0.38558974), array(-0.43984276), array(-0.42463717), array(-0.4308905), array(-0.39331569), array(-0.38278631), array(-0.40422845), array(-0.40537887)]","[1, 0, 0, 0, 1]",2.930815038545613,"[0, 0, 1.0, 0, 1.0]",3.7724088139805696
uniform,COBYLA,vanilla,False,False,3,5,DT{,2.698972702026367,45,"[array(0.01009875), array(-0.2314644), array(-0.15918722), array(-0.23451112), array(-0.11953277), array(0.03570201), array(-0.1284391), array(-0.1343399), array(-0.20137414), array(-0.22336498), array(-0.2470161), array(-0.22620246), array(-0.21563181), array(-0.20526382), array(-0.20522188), array(-0.12686929), array(-0.40105821), array(-0.32237834), array(-0.44806387), array(-0.35302682), array(-0.40912047), array(-0.43090208), array(-0.43443237), array(-0.4389099), array(-0.48060412), array(-0.45762786), array(-0.45159916), array(-0.39768196), array(-0.4693873), array(-0.47052948), array(-0.474084), array(-0.45260167), array(-0.50740134), array(-0.48882803), array(-0.50616826), array(-0.45267834), array(-0.48465958), array(-0.47896928), array(-0.4827847), array(-0.47156243), array(-0.45191716), array(-0.45560276), array(-0.48631654), array(-0.44330431), array(-0.4804599)]","[1, 1, 0, 0, 1]",2.2272303855067213,"[0, 1.0, 1.0, 1.0, 0]",3.1326316820831845
uniform,COBYLA,vanilla,False,False,3,5,D]w,2.837864637374878,43,"[array(-0.10297592), array(0.15418091), array(-0.307548), array(-0.5604476), array(-0.37183747), array(-0.47603816), array(-0.23913454), array(0.09704165), array(-0.0253206), array(-0.04787041), array(-0.40203351), array(-0.59148004), array(-0.74976469), array(-0.79940562), array(-0.78629943), array(-0.66992881), array(-0.6711528), array(-0.94430314), array(-0.90373694), array(-0.85796512), array(-1.11385935), array(-1.15029688), array(-1.13865389), array(-1.14965294), array(-1.19973979), array(-1.18010998), array(-1.13734421), array(-1.16129595), array(-1.11440402), array(-1.19066517), array(-1.15689325), array(-1.19741994), array(-1.18285685), array(-1.18065994), array(-1.18056616), array(-1.14325236), array(-1.17629978), array(-1.16076779), array(-1.17673768), array(-1.13558233), array(-1.18598314), array(-1.15334778), array(-1.15843786)]","[0, 0, 1, 1, 1]",3.5207415415368595,"[0, 0, 1.0, 1.0, 1.0]",3.5207415415368595
