,param_initialization,optimizer,qaoa_variant,warm_start,errors,depth,graph_size,graph_name,time_elapsed,quantum_func_evals,obj_func_evolution,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
155,gaussian,COBYLA,vanilla,False,True,12,5,k,880.5071394443512,150,"[array(0.15934066), array(-0.75074925), array(0.68181818), array(1.64885115), array(0.99350649), array(0.51098901), array(0.4020979), array(1.29420579), array(0.76473526), array(0.74375624), array(0.56893107), array(0.08641359), array(0.2952048), array(1.56493506), array(0.82167832), array(-0.28021978), array(0.02847153), array(-0.71578422), array(-0.75974026), array(0.65184815), array(0.73576424), array(-0.89360639), array(-0.33716284), array(-0.08441558), array(-0.63586414), array(-0.02947053), array(-0.56893107), array(0.19130869), array(0.65484515), array(-0.74975025), array(-0.75274725), array(-1.37912088), array(-0.28021978), array(-1.23226773), array(0.74475524), array(-1.08141858), array(-0.28521479), array(-0.83866134), array(-0.80569431), array(-1.01348651), array(-1.36013986), array(-1.18531469), array(-0.87862138), array(-1.33016983), array(-0.63586414), array(-1.0034965), array(-0.87562438), array(-1.07542458), array(-1.34815185), array(-1.1973027), array(-1.16333666), array(-1.26023976), array(-1.23426573), array(-1.35914086), array(-1.2992008), array(-1.06043956), array(-1.01648352), array(-1.36013986), array(-1.30519481), array(-1.23326673), array(-1.31818182), array(-1.38511489), array(-1.25524476), array(-1.20629371), array(-1.43306693), array(-1.48201798), array(-1.35314685), array(-1.28121878), array(-1.501998), array(-1.50599401), array(-1.28021978), array(-1.41308691), array(-1.17232767), array(-1.33916084), array(-1.27922078), array(-1.3961039), array(-1.42107892), array(-1.44705295), array(-1.38211788), array(-1.50999001), array(-1.26923077), array(-1.35014985), array(-1.29020979), array(-1.3011988), array(-1.51098901), array(-1.48701299), array(-1.26723277), array(-1.47502498), array(-1.48001998), array(-1.42807193), array(-1.42707293), array(-1.61088911), array(-1.60689311), array(-1.41908092), array(-1.47602398), array(-1.44105894), array(-1.44205794), array(-1.53296703), array(-1.5979021), array(-1.52797203), array(-1.45704296), array(-1.51998002), array(-1.55194805), array(-1.47602398), array(-1.48301698), array(-1.42107892), array(-1.41308691), array(-1.24525475), array(-1.41908092), array(-1.40709291), array(-1.4020979), array(-1.59090909), array(-1.52797203), array(-1.46503497), array(-1.48501499), array(-1.44405594), array(-1.67582418), array(-1.49000999), array(-1.67382617), array(-1.46203796), array(-1.58291708), array(-1.45504496), array(-1.46703297), array(-1.53596404), array(-1.47902098), array(-1.54095904), array(-1.50899101), array(-1.49300699), array(-1.61088911), array(-1.54595405), array(-1.54795205), array(-1.42607393), array(-1.63386613), array(-1.60989011), array(-1.36313686), array(-1.44705295), array(-1.48501499), array(-1.53196803), array(-1.47602398), array(-1.57192807), array(-1.56693307), array(-1.61688312), array(-1.45604396), array(-1.56393606), array(-1.48001998), array(-1.6018981), array(-1.47402597), array(-1.66783217), array(-1.57992008), array(-1.60689311)]","[1, 1, 1, 1, 1]",5,"[1.0, 1.0, 0, 0, 0]",6.0,"[3.84235765 1.50464018 3.32710685 1.82862513 3.12566751 1.54294561
 3.27736612 1.3819245  3.43070055 1.63957733 2.98306865 1.32978387
 3.22691397 1.55300934 3.17780352 1.27164993 3.23334003 2.81426938
 3.26081217 1.80252291 4.37234706 1.16725718 3.52046148 1.34285811]",0.1597
156,gaussian,COBYLA,vanilla,False,True,10,5,D,630.4059464931488,106,"[array(0.46953047), array(0.80919081), array(0.05294705), array(0.81918082), array(0.06893107), array(0.1968032), array(-0.35064935), array(-0.00599401), array(0.18081918), array(-0.05794206), array(0.2987013), array(-0.56143856), array(-0.45654346), array(-0.37762238), array(0.47152847), array(-0.55744256), array(-1.17282717), array(-0.13686314), array(-0.16583417), array(-0.26373626), array(-0.46753247), array(-0.54945055), array(-0.22377622), array(-0.35364635), array(-1.17082917), array(-0.78121878), array(-0.2957043), array(-1.08491508), array(0.56643357), array(-1.25074925), array(-0.84115884), array(-0.86213786), array(-0.28271728), array(-1.1008991), array(-0.41858142), array(-1.38261738), array(-0.53646354), array(-1.16183816), array(-0.51848152), array(-1.2997003), array(-0.38261738), array(-0.97102897), array(-0.85714286), array(-1.48351648), array(-0.87912088), array(-1.43656344), array(-1.44955045), array(-1.27872128), array(-0.16283716), array(-1.22277722), array(-1.48051948), array(-1.05894106), array(-1.27572428), array(-1.09290709), array(-1.35064935), array(-1.22877123), array(-1.41558442), array(-1.01798202), array(-1.59140859), array(-1.53946054), array(-1.44455544), array(-1.58141858), array(-1.58241758), array(-1.48051948), array(-1.52647353), array(-1.44155844), array(-1.43456543), array(-1.48351648), array(-1.44655345), array(-1.51248751), array(-1.4025974), array(-1.53346653), array(-1.4955045), array(-1.54945055), array(-1.56043956), array(-1.5014985), array(-1.52847153), array(-1.53146853), array(-1.5014985), array(-1.47952048), array(-1.56043956), array(-1.57742258), array(-1.46553447), array(-1.56543457), array(-1.55944056), array(-1.51148851), array(-1.58341658), array(-1.4975025), array(-1.5044955), array(-1.50749251), array(-1.51948052), array(-1.51348651), array(-1.52547453), array(-1.59040959), array(-1.55444555), array(-1.42757243), array(-1.51648352), array(-1.44555445), array(-1.58841159), array(-1.49150849), array(-1.54145854), array(-1.55544456), array(-1.46253746), array(-1.47452547), array(-1.4955045), array(-1.52947053)]","[0, 0, 0, 1, 1]",2,"[1.0, 1.0, 1.0, 0, 0]",4.0,"[3.18684554 2.52479378 3.4101301  1.6212767  2.88758286 2.50701557
 2.89913758 1.34020946 3.2377575  1.27390669 4.10805241 1.71101688
 3.33557681 1.32357864 2.77539976 2.7248357  3.15890246 1.57762556
 3.17686341 1.57358447]",0.2249
157,gaussian,COBYLA,vanilla,False,True,10,5,B,760.4708745479584,130,"[array(0.23526474), array(0.23526474), array(0.38011988), array(-0.04245754), array(-0.59290709), array(0.13336663), array(0.0014985), array(0.08941059), array(0.86563437), array(0.13236763), array(-0.23026973), array(-0.27722278), array(-0.26823177), array(0.07842158), array(0.8036963), array(0.498002), array(0.82367632), array(-0.03746254), array(0.1993007), array(-0.44905095), array(-0.54195804), array(0.16133866), array(-0.11938062), array(-0.67282717), array(1.06243756), array(-0.72777223), array(0.45204795), array(-0.501998), array(0.53496503), array(0.09040959), array(-0.09240759), array(-0.52697303), array(0.23526474), array(-0.35814186), array(-0.68981019), array(-0.24925075), array(-0.15034965), array(-0.75674326), array(0.14135864), array(-0.54695305), array(0.74375624), array(-0.75274725), array(0.26323676), array(-0.74275724), array(0.06243756), array(-0.17032967), array(0.3041958), array(-0.36513487), array(-0.63386613), array(-0.50699301), array(-0.71278721), array(0.07542458), array(-0.37612388), array(-0.71178821), array(-0.52197802), array(-0.81168831), array(-0.83066933), array(-0.86363636), array(-0.32517483), array(-0.72977023), array(-0.56593407), array(-0.67782218), array(-0.87062937), array(-0.53596404), array(-0.82067932), array(-0.81368631), array(-0.90859141), array(-0.88461538), array(-0.63486513), array(-0.81968032), array(-0.65984016), array(-0.80769231), array(-0.52697303), array(-0.83266733), array(-0.98651349), array(-0.92657343), array(-0.51498501), array(-0.79170829), array(-0.83766234), array(-0.96553447), array(-0.9025974), array(-0.8026973), array(-0.73276723), array(-0.86363636), array(-0.83766234), array(-0.68681319), array(-0.90759241), array(-0.88761239), array(-0.90859141), array(-0.76673327), array(-0.80969031), array(-0.91458541), array(-0.86563437), array(-0.95054945), array(-0.86463536), array(-0.88161838), array(-0.89360639), array(-0.8976024), array(-0.88061938), array(-0.93456543), array(-0.96053946), array(-0.84865135), array(-0.8036963), array(-0.88861139), array(-0.83766234), array(-0.97352647), array(-0.92657343), array(-0.90759241), array(-0.86363636), array(-0.94455544), array(-1.00549451), array(-0.83766234), array(-0.83966034), array(-0.83166833), array(-0.87062937), array(-0.84465534), array(-0.82167832), array(-0.92457542), array(-0.9025974), array(-0.95154845), array(-0.90559441), array(-0.97652348), array(-0.85964036), array(-0.91358641), array(-0.91058941), array(-0.88361638), array(-1.03546454), array(-0.82767233), array(-0.93656344), array(-0.8976024)]","[0, 0, 0, 1, 1]",0,"[1.0, 1.0, 0, 0, 0]",4.0,"[4.50332161 1.42893655 4.42269043 2.69316038 3.14844601 1.62267652
 2.84995294 1.01160451 3.25004976 1.3070747  3.46767059 1.82069886
 3.12471946 1.44636329 3.31729477 1.15220775 3.02436735 1.82451564
 2.95780205 1.57171634]",0.1625
158,gaussian,COBYLA,vanilla,False,True,10,5,k,740.4287433624268,125,"[array(1.35314685), array(0.49000999), array(-0.00849151), array(1.22127872), array(0.04845155), array(0.1993007), array(0.44305694), array(-0.18431568), array(1.09240759), array(1.24325674), array(0.3011988), array(2.72177822), array(-0.94755245), array(-0.2982018), array(-0.52297702), array(-0.41608392), array(-0.57992008), array(-0.41408591), array(-0.79370629), array(-0.67882118), array(-0.87162837), array(0.45904096), array(-0.6978022), array(-0.87362637), array(-0.64085914), array(-0.40909091), array(0.48301698), array(-1.02947053), array(0.33516484), array(-0.74775225), array(-1.11438561), array(-1.10939061), array(-1.49300699), array(-0.97852148), array(-0.35114885), array(0.91458541), array(-1.3991009), array(-1.47902098), array(-1.16133866), array(-1.30519481), array(-1.35914086), array(-1.38211788), array(-1.57392607), array(-1.29220779), array(-1.9015984), array(-1.82967033), array(-1.69480519), array(-1.68081918), array(-1.77672328), array(-1.62787213), array(-1.90559441), array(-1.93956044), array(-1.8986014), array(-1.5959041), array(-1.83666334), array(-1.76373626), array(-1.82167832), array(-1.65084915), array(-1.65184815), array(-1.86663337), array(-1.86263736), array(-1.96253746), array(-1.88661339), array(-1.94855145), array(-1.88061938), array(-1.88661339), array(-1.91458541), array(-1.95954046), array(-1.98451548), array(-1.94555445), array(-1.81468531), array(-1.8046953), array(-1.81368631), array(-1.82867133), array(-1.88261738), array(-1.92757243), array(-2.04345654), array(-1.93156843), array(-1.8976024), array(-1.87162837), array(-1.91258741), array(-1.96153846), array(-1.88661339), array(-1.91958042), array(-1.91158841), array(-1.90659341), array(-2.0014985), array(-1.95554446), array(-1.74875125), array(-1.88961039), array(-1.92957043), array(-1.91658342), array(-1.96053946), array(-1.98851149), array(-1.94255744), array(-1.83566434), array(-1.91058941), array(-1.96053946), array(-1.95154845), array(-1.89260739), array(-2.03046953), array(-1.94855145), array(-1.91158841), array(-1.89460539), array(-1.92557443), array(-1.93656344), array(-1.90659341), array(-1.88761239), array(-1.93256743), array(-1.91258741), array(-1.90659341), array(-1.98551449), array(-1.96753247), array(-1.94855145), array(-1.98751249), array(-1.91858142), array(-1.87062937), array(-1.96253746), array(-1.95454545), array(-1.93156843), array(-1.98651349), array(-1.93456543), array(-1.97352647), array(-1.93456543), array(-1.94455544)]","[1, 1, 1, 1, 0]",4,"[1.0, 1.0, 0, 0, 0]",6.0,"[4.70276965 2.49147572 3.09792756 1.8221094  3.24262574 1.04379938
 4.26041219 1.89686926 3.14864487 1.66393482 3.5633191  2.47813623
 2.75976151 1.46750106 3.01370537 1.44145109 3.21286215 1.74994252
 3.08078527 1.24360941]",0.023
159,gaussian,COBYLA,vanilla,False,True,12,5,D,793.6297235488892,135,"[array(0.004995), array(-0.02997003), array(0.02197802), array(0.37462537), array(0.33166833), array(-0.61938062), array(-0.16583417), array(1.3026973), array(-0.49450549), array(0.38461538), array(0.66133866), array(-0.25374625), array(0.09390609), array(0.08491508), array(0.17882118), array(-0.19080919), array(-0.1018981), array(0.14185814), array(-0.13386613), array(-0.34465534), array(-0.55144855), array(-0.1968032), array(0.05894106), array(-0.68931069), array(-0.72627373), array(0.16183816), array(-0.37162837), array(-1.33366633), array(0.14385614), array(-0.50649351), array(-0.28171828), array(-0.98301698), array(0.17482517), array(-1.2017982), array(-0.37562438), array(-0.78121878), array(0.43656344), array(-0.65534466), array(-0.33466533), array(-0.72227772), array(-0.4035964), array(0.08091908), array(-0.58341658), array(-0.81618382), array(-0.32667333), array(-0.61838162), array(-0.05294705), array(0.23576424), array(-1.21478521), array(-0.59440559), array(-1.32167832), array(-1.13786214), array(-1.31168831), array(-1.33766234), array(-1.25374625), array(-1.3966034), array(-0.93206793), array(-1.48151848), array(-1.23776224), array(-1.44255744), array(-1.35464535), array(-1.65734266), array(-1.21778222), array(-1.47352647), array(-1.08591409), array(-1.50949051), array(-1.3986014), array(-1.5034965), array(-1.29270729), array(-1.35464535), array(-1.22477522), array(-1.53146853), array(-1.60939061), array(-1.5024975), array(-1.44055944), array(-1.65034965), array(-1.51048951), array(-1.44855145), array(-1.33266733), array(-1.52047952), array(-1.35064935), array(-1.6023976), array(-1.48851149), array(-1.72427572), array(-1.5954046), array(-1.61038961), array(-1.53946054), array(-1.68231768), array(-1.5994006), array(-1.51548452), array(-1.63936064), array(-1.55144855), array(-1.61138861), array(-1.48651349), array(-1.4965035), array(-1.58141858), array(-1.65434565), array(-1.48351648), array(-1.58841159), array(-1.57242757), array(-1.64435564), array(-1.53746254), array(-1.62637363), array(-1.5954046), array(-1.64835165), array(-1.53646354), array(-1.62037962), array(-1.58741259), array(-1.43856144), array(-1.58941059), array(-1.63436563), array(-1.67332667), array(-1.50749251), array(-1.64435564), array(-1.63836164), array(-1.5964036), array(-1.68531469), array(-1.59040959), array(-1.4985015), array(-1.62837163), array(-1.58741259), array(-1.50849151), array(-1.63136863), array(-1.58341658), array(-1.58341658), array(-1.55544456), array(-1.58041958), array(-1.67932068), array(-1.62637363), array(-1.60839161), array(-1.53446553), array(-1.54545455), array(-1.62637363), array(-1.56443556), array(-1.60839161)]","[0, 0, 0, 1, 1]",2,"[1.0, 1.0, 1.0, 0, 0]",4.0,"[4.26043346 1.61590425 3.25640272 1.45117556 3.77609922 1.67235617
 3.50189036 1.72721883 3.33859534 1.75115905 3.15375941 1.337158
 3.34345106 1.63166592 3.38094011 1.57899647 2.70266095 1.95950703
 3.45271536 2.10680056 2.98336453 1.92832677 4.25274886 2.28234258]",0.3149
160,gaussian,COBYLA,vanilla,False,True,12,5,B,817.1142077445984,139,"[array(-0.37112887), array(-0.05244755), array(0.96453546), array(0.40609391), array(1.08341658), array(-0.52097902), array(1.2972028), array(0.47002997), array(-0.51298701), array(0.90659341), array(1.04445554), array(0.34715285), array(-0.03946054), array(-0.36813187), array(-0.16033966), array(0.16633367), array(0.14635365), array(-0.1023976), array(-0.76573427), array(-0.25724276), array(-0.44705295), array(-0.27922078), array(-0.23026973), array(-0.38811189), array(-0.3971029), array(0.31218781), array(0.18531469), array(-0.46703297), array(1.35014985), array(-0.54695305), array(-1.13736264), array(-1.20729271), array(0.75574426), array(-0.6968032), array(-0.498002), array(-1.23126873), array(-0.54595405), array(-0.87662338), array(-0.94255744), array(-0.97952048), array(-0.9025974), array(-0.94755245), array(-0.77972028), array(-1.1973027), array(-0.59190809), array(-1.24325674), array(-0.86563437), array(-1.30619381), array(-0.67382617), array(-1.07742258), array(-0.91058941), array(-1.12837163), array(-0.10639361), array(-0.82667333), array(-0.05044955), array(-1.05044955), array(-1.23526474), array(-0.81468531), array(-1.07542458), array(-0.96253746), array(-1.09040959), array(-1.05944056), array(-1.22827173), array(-1.01448551), array(-1.24125874), array(-1.15734266), array(-1.1993007), array(-1.23526474), array(-1.0964036), array(-1.25924076), array(-0.9975025), array(-1.15534466), array(-1.13836164), array(-1.26123876), array(-1.27522478), array(-1.25224775), array(-1.21828172), array(-1.23726274), array(-1.17932068), array(-1.1963037), array(-1.25724276), array(-1.25324675), array(-1.26323676), array(-1.25724276), array(-1.31018981), array(-1.27022977), array(-1.2952048), array(-1.31518482), array(-1.31218781), array(-1.28421578), array(-1.35414585), array(-1.32917083), array(-1.3031968), array(-1.36213786), array(-1.28721279), array(-1.27122877), array(-1.34215784), array(-1.2952048), array(-1.3021978), array(-1.27022977), array(-1.31318681), array(-1.26823177), array(-1.33116883), array(-1.30919081), array(-1.36613387), array(-1.37812188), array(-1.33916084), array(-1.32817183), array(-1.37012987), array(-1.29020979), array(-1.38611389), array(-1.26323676), array(-1.31418581), array(-1.25124875), array(-1.31918082), array(-1.34015984), array(-1.37812188), array(-1.28921079), array(-1.32317682), array(-1.25024975), array(-1.38111888), array(-1.28121878), array(-1.3011988), array(-1.31718282), array(-1.30819181), array(-1.28021978), array(-1.36113886), array(-1.34215784), array(-1.31618382), array(-1.34315684), array(-1.36613387), array(-1.32717283), array(-1.33616384), array(-1.28121878), array(-1.32117882), array(-1.28121878), array(-1.33716284), array(-1.27122877), array(-1.26423576)]","[1, 1, 1, 1, 0]",4,"[1.0, 1.0, 0, 0, 0]",4.0,"[3.26875647 1.46091217 3.04324587 1.97902833 4.24009602 2.01133195
 3.20754675 1.59752896 3.14488516 1.42404218 3.1379876  1.25664412
 3.32008188 1.6499724  2.88516173 1.31859817 3.36327768 2.60222416
 3.6431211  1.45931269 2.81894994 1.55584692 3.29605018 1.52865299]",0.1876
161,gaussian,COBYLA,vanilla,False,True,12,5,k,908.799831867218,149,"[array(-0.40509491), array(0.67082917), array(0.10939061), array(1.79170829), array(-0.19230769), array(-0.47702298), array(0.10739261), array(-0.24025974), array(0.1973027), array(0.52297702), array(0.03146853), array(-0.36913087), array(0.66183816), array(-0.0024975), array(-0.05244755), array(0.33916084), array(-0.28621379), array(0.78271728), array(0.26823177), array(-0.62987013), array(0.05044955), array(0.44805195), array(-0.55594406), array(-0.64585415), array(-0.7017982), array(0.96853147), array(-0.17432567), array(-0.03446553), array(-0.01548452), array(-0.01548452), array(-0.74275724), array(1.6028971), array(-0.22127872), array(1.48201798), array(0.28421578), array(-0.09040959), array(0.75174825), array(-0.85964036), array(0.11938062), array(0.01348651), array(0.01048951), array(0.20829171), array(0.73876124), array(-0.55694306), array(1.85864136), array(-0.17732268), array(-0.15734266), array(-0.47502498), array(0.86763237), array(-0.60789211), array(-0.12337662), array(-0.48101898), array(-0.56993007), array(0.06943057), array(0.93056943), array(-0.03746254), array(-0.55594406), array(-0.27222777), array(-0.61888112), array(-0.55694306), array(-0.50599401), array(0.08341658), array(-0.87762238), array(-0.83266733), array(-1.04045954), array(-0.97552448), array(-0.58491508), array(-1.07942058), array(-1.03946054), array(-0.96953047), array(-0.9005994), array(-1.17232767), array(-1.01248751), array(-0.92357642), array(-0.88561439), array(-1.1003996), array(-0.98951049), array(-1.10739261), array(-1.14135864), array(-1.10539461), array(-1.00749251), array(-1.09240759), array(-0.87362637), array(-1.10739261), array(-0.9025974), array(-1.12937063), array(-1.07442557), array(-1.18331668), array(-1.11038961), array(-1.13936064), array(-0.96953047), array(-1.04045954), array(-1.10939061), array(-1.09340659), array(-1.06443556), array(-0.92957043), array(-1.15534466), array(-1.00949051), array(-1.02947053), array(-1.17832168), array(-1.06243756), array(-1.08941059), array(-1.08941059), array(-1.20929071), array(-1.17432567), array(-0.98651349), array(-1.07342657), array(-1.16833167), array(-1.14435564), array(-1.12737263), array(-1.0014985), array(-1.23026973), array(-1.13436563), array(-1.17832168), array(-1.07642358), array(-1.12137862), array(-1.0974026), array(-1.2032967), array(-1.08741259), array(-1.10739261), array(-1.08641359), array(-1.16433566), array(-1.10739261), array(-1.19330669), array(-1.10839161), array(-1.14235764), array(-1.25024975), array(-1.15534466), array(-0.98751249), array(-1.11838162), array(-1.28821179), array(-1.09340659), array(-0.94055944), array(-1.06043956), array(-1.1963037), array(-1.01148851), array(-1.22927073), array(-1.00549451), array(-1.20929071), array(-1.01948052), array(-1.14235764), array(-1.12037962), array(-1.17232767), array(-1.16733267), array(-1.03746254), array(-1.05844156), array(-1.02947053), array(-1.07742258), array(-1.13836164)]","[1, 1, 1, 1, 0]",4,"[1.0, 1.0, 0, 0, 0]",6.0,"[3.00263166 1.20649829 3.24611128 1.73611199 4.06207027 1.96860405
 3.3688269  1.24413623 2.73443756 2.14054415 2.72849626 1.28120487
 3.22218996 1.79504668 2.94759099 1.74517647 3.14438626 1.79327842
 3.69319734 1.40999376 3.27015043 1.68976809 4.12442493 2.37587603]",0.10400000000000001
162,gaussian,COBYLA,vanilla,False,True,10,5,D,952.8418629169464,161,"[array(-0.74725275), array(-0.43156843), array(0.18281718), array(0.19180819), array(-0.66633367), array(-0.84115884), array(0.00799201), array(0.26773227), array(1.57242757), array(-0.48751249), array(0.05894106), array(-0.8011988), array(-0.80519481), array(-0.3046953), array(-0.20579421), array(-0.33266733), array(-0.41758242), array(-0.81818182), array(-0.68031968), array(-0.55444555), array(-0.8971029), array(-0.1048951), array(-0.15984016), array(-0.81918082), array(-0.16183816), array(-0.79120879), array(-0.01998002), array(-0.65434565), array(-0.38061938), array(-0.33266733), array(-0.73226773), array(-0.09290709), array(-1.15284715), array(-1.18581419), array(-0.32967033), array(-1.28071928), array(-0.45054945), array(-1.1048951), array(-1.55444555), array(-1.36663337), array(-1.12187812), array(-1.32267732), array(-0.93506494), array(-1.31868132), array(-0.60639361), array(-1.31668332), array(-0.3956044), array(-1.45654346), array(-1.41158841), array(-1.58741259), array(-1.54445554), array(-0.95004995), array(-1.60739261), array(-0.96703297), array(-1.64435564), array(-1.68031968), array(-1.82717283), array(-1.76523477), array(-1.85914086), array(-1.46353646), array(-1.52147852), array(-1.63136863), array(-1.88711289), array(-1.52647353), array(-1.92107892), array(-1.82517483), array(-2.06293706), array(-2.08291708), array(-1.98801199), array(-1.95604396), array(-2.04795205), array(-1.81718282), array(-1.98101898), array(-1.80519481), array(-2.14285714), array(-1.76923077), array(-2.01098901), array(-1.83916084), array(-2.16483516), array(-2.03196803), array(-2.06593407), array(-1.78821179), array(-1.91308691), array(-1.98001998), array(-2.10589411), array(-2.01298701), array(-1.98701299), array(-2.18181818), array(-2.02097902), array(-2.06393606), array(-2.06693307), array(-2.17482517), array(-2.04795205), array(-2.14885115), array(-2.11688312), array(-2.11388611), array(-2.01698302), array(-2.16383616), array(-2.06393606), array(-2.13186813), array(-2.0999001), array(-2.11488511), array(-2.17882118), array(-2.09490509), array(-2.03396603), array(-2.04995005), array(-2.08791209), array(-2.1028971), array(-2.11988012), array(-2.17182817), array(-2.0959041), array(-2.06193806), array(-2.18581419), array(-2.15784216), array(-2.07492507), array(-2.01998002), array(-2.13286713), array(-2.1008991), array(-2.09290709), array(-2.12487512), array(-2.12687313), array(-2.04195804), array(-2.13686314), array(-2.06193806), array(-2.2017982), array(-2.16383616), array(-2.10889111), array(-2.12287712), array(-2.15884116), array(-2.11588412), array(-2.05594406), array(-2.11288711), array(-2.1038961), array(-2.11388611), array(-2.12987013), array(-2.08691309), array(-2.07392607), array(-2.11388611), array(-2.12687313), array(-2.000999), array(-2.15884116), array(-2.12987013), array(-2.0979021), array(-2.21278721), array(-2.13786214), array(-2.14985015), array(-2.05394605), array(-2.10589411), array(-2.17782218), array(-2.08691309), array(-2.06593407), array(-2.08791209), array(-2.07992008), array(-2.09190809), array(-2.07692308), array(-2.03296703), array(-2.0959041), array(-2.08291708), array(-2.02897103), array(-2.10789211), array(-2.06993007)]","[0, 0, 0, 1, 1]",2,"[1.0, 1.0, 1.0, 0, 0]",4.0,"[3.18030671 1.55640396 3.10952169 1.67255642 4.09842495 1.28111682
 3.18500281 1.70818811 3.77994835 1.77309765 3.42133484 1.42127312
 2.80310493 1.57174429 3.37406549 1.51228237 2.92977814 2.54418846
 3.55625215 2.47176353]",0.5311
163,gaussian,COBYLA,vanilla,False,True,10,5,B,633.5616989135742,109,"[array(0.42007992), array(0.34915085), array(0.07342657), array(0.05844156), array(0.27322677), array(0.58191808), array(0.61788212), array(0.05444555), array(0.07342657), array(0.73576424), array(-0.02547453), array(0.6008991), array(-0.15634366), array(0.06143856), array(0.30919081), array(0.28321678), array(0.23826174), array(-0.3041958), array(0.41108891), array(0.29320679), array(-0.14535465), array(0.05944056), array(-0.15334665), array(-0.03846154), array(-0.20629371), array(0.32917083), array(0.02247752), array(0.43906094), array(-0.91258741), array(-0.25924076), array(-0.47202797), array(-0.31318681), array(-0.43106893), array(0.19130869), array(-0.69280719), array(-0.42907093), array(-0.81068931), array(0.45104895), array(-0.62687313), array(0.07542458), array(-0.75474525), array(0.27222777), array(-0.71078921), array(0.19130869), array(-0.47302697), array(-0.3951049), array(-0.64285714), array(-0.17632368), array(-0.52397602), array(-0.92757243), array(-0.60689311), array(-0.81468531), array(-0.52797203), array(-0.90959041), array(-0.97852148), array(-1.00949051), array(-1.07442557), array(-0.97552448), array(-0.88161838), array(-0.85364635), array(-0.95654346), array(-0.96053946), array(-0.81968032), array(-0.98151848), array(-0.98051948), array(-0.76773227), array(-0.95954046), array(-0.95754246), array(-0.9975025), array(-0.89460539), array(-0.89260739), array(-0.71978022), array(-0.90859141), array(-1.06143856), array(-0.98351648), array(-0.79470529), array(-0.83466533), array(-0.8016983), array(-0.85164835), array(-0.90759241), array(-0.92757243), array(-1.01248751), array(-0.94155844), array(-1.00949051), array(-0.98351648), array(-0.86363636), array(-0.98251748), array(-0.93556444), array(-0.97952048), array(-0.95954046), array(-0.97052947), array(-0.94955045), array(-0.8996004), array(-0.93456543), array(-0.95954046), array(-0.9005994), array(-0.89060939), array(-0.91458541), array(-1.02647353), array(-1.04345654), array(-0.97552448), array(-0.97052947), array(-1.04345654), array(-1.00949051), array(-0.94355644), array(-0.95654346), array(-0.91858142), array(-1.03246753), array(-1.01048951)]","[0, 1, 0, 1, 1]",3,"[1.0, 1.0, 0, 0, 0]",4.0,"[3.90890807 2.33120558 3.9568219  1.58114348 2.91994867 1.310907
 4.16784617 1.53798294 3.77993728 3.26259853 3.11505528 2.41912685
 2.90004314 1.35473558 3.32357468 2.02050405 4.12516813 1.47686317
 2.86187785 1.73019338]",0.31629999999999997
164,gaussian,COBYLA,vanilla,False,True,10,5,k,624.527263879776,106,"[array(-0.15534466), array(-0.05144855), array(-0.16133866), array(0.32917083), array(-0.11738262), array(-0.14935065), array(0.17732268), array(-0.73176823), array(0.12337662), array(0.86263736), array(-0.83866134), array(-1.22127872), array(0.25624376), array(-0.26023976), array(-0.76873127), array(-1.28321678), array(-0.61988012), array(-0.44905095), array(0.0994006), array(-0.10539461), array(-0.28421578), array(-0.01648352), array(0.04745255), array(3.62887113), array(0.00949051), array(1.26023976), array(0.27722278), array(-1.19130869), array(-0.32017982), array(-1.10539461), array(-0.42007992), array(0.97652348), array(1.0984016), array(-0.9045954), array(0.38511489), array(-0.04845155), array(-0.94955045), array(-0.62087912), array(-1.03846154), array(-0.93456543), array(-0.99250749), array(-0.57492507), array(-1.18631369), array(-1.00849151), array(-0.78071928), array(-0.9955045), array(-1.46903097), array(-0.62187812), array(-1.16233766), array(-0.63986014), array(-1.24025974), array(-1.37612388), array(-1.15234765), array(-1.33216783), array(-1.34315684), array(-1.46703297), array(-1.49300699), array(-1.41308691), array(-1.10939061), array(-1.57992008), array(-1.17432567), array(-1.45704296), array(-1.44005994), array(-1.38411588), array(-0.88861139), array(-1.3001998), array(-1.3961039), array(-1.34815185), array(-1.48101898), array(-1.31818182), array(-1.44405594), array(-1.3981019), array(-1.55494505), array(-1.35614386), array(-1.57692308), array(-1.38111888), array(-1.47102897), array(-1.56093906), array(-1.498002), array(-1.52697303), array(-1.48001998), array(-1.3961039), array(-1.40509491), array(-1.40809191), array(-1.52997003), array(-1.48001998), array(-1.44005994), array(-1.48101898), array(-1.56193806), array(-1.502997), array(-1.48201798), array(-1.57892108), array(-1.54695305), array(-1.54495504), array(-1.48001998), array(-1.45104895), array(-1.3951049), array(-1.56493506), array(-1.62687313), array(-1.54095904), array(-1.55094905), array(-1.51098901), array(-1.40909091), array(-1.52097902), array(-1.48801199), array(-1.43306693)]","[1, 1, 1, 1, 0]",4,"[1.0, 1.0, 0, 0, 0]",6.0,"[3.24583985 2.2461685  3.33942765 1.5419275  3.15578831 1.78108038
 4.15589185 1.77724856 3.00210828 2.50454782 4.42038919 1.36911047
 3.28960366 1.48874193 4.15276127 1.60042346 3.13307905 1.61960994
 3.62630148 1.49905317]",0.2445
